Línea_aérea,Línea_aérea_Id,Aeropuerto_origen,Aeropuerto_origen_Id,Aeropuerto_destino,Aeropuerto_destino_Id,Vuelo_operado,Número_paradas,Modelo_avión,Distancia_km
UN,5067,KUF,2993,VKO,2988,,0,738,861.9329159735752
UN,5067,KZN,2990,DME,4029,,0,735,715.2000336731974
UN,5067,LAX,3484,LHR,507,Y,0,346,8754.15593504533
UN,5067,LAX,3484,VKO,2988,,0,777,9787.903362486997
UN,5067,LCA,1197,LED,2948,,0,733 744 763,2780.529184639929
UN,5067,LED,2948,DME,4029,,0,735,666.4651411900443
UN,5067,LED,2948,FCO,1555,,0,735,2350.0041016136865
UN,5067,LED,2948,LCA,1197,,0,733 744 763,2780.529184639929
UN,5067,LED,2948,MSQ,2954,Y,0,735,671.3622256947867
UN,5067,LED,2948,MXP,1524,,0,735,2121.0686710418795
UN,5067,LED,2948,NBE,7447,,0,763,0.0
UN,5067,LED,2948,PED,1584,,0,733,1423.3314530009586
UN,5067,LED,2948,PUJ,1760,,0,763,8695.248233012546
UN,5067,LED,2948,RHO,1472,,0,733 744,2604.4395204708144
UN,5067,LED,2948,VKO,2988,,0,73G 738,625.0562733109767
UN,5067,LGW,502,DME,4029,,0,320,2541.7482997347406
UN,5067,LGW,502,MCO,3878,Y,0,744,6987.067893640093
UN,5067,LHR,507,ABZ,532,,0,333,646.6884708701739
UN,5067,LHR,507,BOS,3448,Y,0,333,5236.360037665234
UN,5067,LHR,507,EDI,535,,0,333,533.1953260829265
UN,5067,LHR,507,JNB,813,,0,346,9069.436636740675
UN,5067,LHR,507,LAX,3484,Y,0,346,8754.15593504533
UN,5067,LHR,507,MAN,478,,0,333,242.65844640560618
UN,5067,LHR,507,SFO,3469,Y,0,744,8610.588774575328
UN,5067,LHR,507,VKO,2988,,0,73H 73G 763 738,2501.030367983033
UN,5067,MAD,1229,VKO,2988,,0,738 73G,3399.6666102689614
UN,5067,MAN,478,LHR,507,,0,333,242.65844640560618
UN,5067,MCO,3878,LGW,502,Y,0,744,6987.067893640093
UN,5067,MIA,3576,VKO,2988,,0,777,9211.979151419593
UN,5067,MLE,3156,VKO,2988,,0,74E 767,6558.90579940889
UN,5067,MRU,893,VKO,2988,,0,767,8665.418638882633
UN,5067,MRV,2962,DME,4029,,0,735,1296.1107442880525
UN,5067,MRV,2962,VKO,2988,,0,73G,1328.8479867409064
UN,5067,MSQ,2954,DME,4029,Y,0,735,656.6353700326724
UN,5067,MSQ,2954,LED,2948,Y,0,735,671.3622256947867
UN,5067,MXP,1524,DME,4029,,0,735,2306.5312252685603
UN,5067,MXP,1524,LED,2948,,0,735,2121.0686710418795
UN,5067,MXP,1524,VKO,2988,,0,73G 738,2273.375646269329
UN,5067,NBE,7447,DME,4029,,0,744,0.0
UN,5067,NBE,7447,LED,2948,,0,763,0.0
UN,5067,NBE,7447,SVO,2985,,0,744,0.0
UN,5067,NSK,4352,VKO,2988,,0,738,2872.2066261971813
UN,5067,NUX,4364,DME,4029,,0,734 735,2354.634016631315
UN,5067,NUX,4364,VKO,2988,,0,738 73G,2368.742376530838
UN,5067,ODS,2947,VKO,2988,,0,73G,1116.4751663085622
UN,5067,OMS,2958,DME,4029,,0,734 735,2222.2324541960847
UN,5067,OMS,2958,DWC,8076,,0,738,3657.3876293314593
UN,5067,ORY,1386,VKO,2988,,0,73H,2467.3973609689083
UN,5067,OVB,4078,DME,4029,,0,735 734,2787.931433470432
UN,5067,OVB,4078,HKT,3179,,0,763,5393.191998554583
UN,5067,OVB,4078,HRG,1130,,0,763,4975.793751464542
UN,5067,OVB,4078,VKO,2988,,0,738 73G,2820.369481459669
UN,5067,PED,1584,DME,4029,,0,735,1599.6862723690715
UN,5067,PED,1584,LED,2948,,0,733,1423.3314530009586
UN,5067,PEE,2973,DME,4029,,0,735,1137.019471108
UN,5067,PEK,3364,VKO,2988,,0,763,5813.62741979893
UN,5067,PFO,1198,DME,4029,,0,763 744,2336.5828612308283
UN,5067,PFO,1198,VKO,2988,,0,763 74E,2348.2182098394883
UN,5067,PKC,2932,DME,4029,,0,773,6770.475789396132
UN,5067,PUJ,1760,DME,4029,,0,772,9290.768303037825
UN,5067,PUJ,1760,LED,2948,,0,763,8695.248233012546
UN,5067,PUJ,1760,SVO,2985,,0,744,9237.56493838943
UN,5067,RHO,1472,DME,4029,,0,734 763,2238.9764563096637
UN,5067,RHO,1472,LED,2948,,0,733 744,2604.4395204708144
UN,5067,RHO,1472,SVO,2985,,0,744,2284.9433394611387
UN,5067,RIX,3953,DME,4029,,0,DH4,876.8591753351732
UN,5067,RIX,3953,VKO,2988,,0,73G,832.2136842073469
UN,5067,RMI,1546,DME,4029,,0,763,2194.838858144465
UN,5067,ROV,2964,DME,4029,,0,735,915.3175090054847
UN,5067,SCO,4367,VKO,2988,,0,73G,1632.7688852851795
UN,5067,SEZ,994,VKO,2988,,0,767,6903.138747548818
UN,5067,SFO,3469,LHR,507,Y,0,744,8610.588774575328
UN,5067,SGN,3205,DME,4029,,0,763,7679.235275883983
UN,5067,SIN,3316,DME,4029,Y,0,77W,8396.05433678027
UN,5067,SIP,2942,DME,4029,,0,735,1183.8336352742278
UN,5067,SSH,4057,DME,4029,,0,772,3061.3108081263517
UN,5067,SSH,4057,SVO,2985,,0,744,3120.274982876552
UN,5067,SSH,4057,SVX,2975,,0,738,3812.0485555612518
UN,5067,SSH,4057,VKO,2988,,0,738,3077.1972822868106
UN,5067,STW,2963,DME,4029,,0,735,1182.3622478251746
UN,5067,SVO,2985,HRG,1130,,0,744,3212.839863254288
UN,5067,SVO,2985,NBE,7447,,0,744,0.0
UN,5067,SVO,2985,PUJ,1760,,0,744,9237.56493838943
UN,5067,SVO,2985,RHO,1472,,0,744,2284.9433394611387
UN,5067,SVO,2985,SSH,4057,,0,744,3120.274982876552
UN,5067,SVX,2975,BKK,3885,,0,763,5853.891443499502
UN,5067,SVX,2975,DME,4029,,0,735,1420.9770566576178
UN,5067,SVX,2975,HKT,3179,,0,763,6303.6422066995765
UN,5067,SVX,2975,HRG,1130,,0,738,3917.4696531796876
UN,5067,SVX,2975,SSH,4057,,0,738,3812.0485555612518
UN,5067,SVX,2975,VKO,2988,,0,73G 738,1454.8752924117168
UN,5067,SYX,4030,DME,4029,,0,773,7174.695426305871
UN,5067,TAS,2983,VKO,2988,,0,772,2809.0689105114893
UN,5067,TFS,1056,DME,4029,,0,772 763,5256.2067048894605
UN,5067,TLV,1590,DME,4029,,0,735 734,2610.734383634485
UN,5067,TLV,1590,VKO,2988,,0,738 73H 73G,2626.883717271122
UN,5067,TOF,4297,DME,4029,,0,735,2890.860997778124
UN,5067,TPE,2276,BKK,3885,,0,333,2487.8418306130206
UN,5067,TSE,2910,DME,4029,,0,735,2262.2018033368654
UN,5067,TSE,2910,VKO,2988,,0,73H,2302.1936131688526
UN,5067,TXL,351,DME,4029,,0,735,1630.4322664425872
UN,5067,UFA,2992,DME,4029,,0,735,1146.4234686159928
UN,5067,UUS,2933,DME,4029,,0,772,6654.344133625118
UN,5067,VCE,1551,VKO,2988,,0,738,2068.2277587116164
UN,5067,VIE,1613,DME,4029,Y,0,32S,1667.1102541959872
UN,5067,VIE,1613,VKO,2988,,0,738 73G,1636.5127549860952
UN,5067,VKO,2988,AER,2965,,0,73G,1362.9045674105184
UN,5067,VKO,2988,AGP,1230,,0,738,3757.64790456203
UN,5067,VKO,2988,ALA,2908,,0,73H,3122.255655669431
UN,5067,VKO,2988,AYT,1688,,0,74E,2133.524141274198
UN,5067,VKO,2988,CIT,2914,,0,738 73G,2734.4860159653867
UN,5067,VKO,2988,CUN,1852,,0,74E,10000.213828397345
UN,5067,VKO,2988,DLM,1715,,0,74E,2192.991257425646
UN,5067,VKO,2988,DWC,8076,,0,777 763,3708.8431920914113
UN,5067,VKO,2988,EVN,3964,,0,73H,1794.4613393295874
UN,5067,VKO,2988,FCO,1555,,0,738 763,2368.005341089446
UN,5067,VKO,2988,FRA,340,,0,738 73G,2006.920017957264
UN,5067,VKO,2988,GUW,4357,,0,73G,1375.7712734585684
UN,5067,VKO,2988,HER,1452,,0,738 777,2431.338777819874
UN,5067,VKO,2988,HKT,3179,,0,74E,7469.915599962042
UN,5067,VKO,2988,HRG,1130,,0,738,3169.6743361350764
UN,5067,VKO,2988,IEV,2944,,0,73G,734.1301037120935
UN,5067,VKO,2988,IKT,2937,,0,738,4234.085483116398
UN,5067,VKO,2988,IST,1701,,0,73G 738,1736.994365358994
UN,5067,VKO,2988,JFK,3797,,0,777,7496.058361728459
UN,5067,VKO,2988,KJA,4374,,0,738,3349.8230634715896
UN,5067,VKO,2988,KRR,2960,,0,73G,1180.80316267761
UN,5067,VKO,2988,KSN,6088,,0,73G,1710.5099669911717
UN,5067,VKO,2988,KUF,2993,,0,738,861.9329159735752
UN,5067,VKO,2988,LAX,3484,,0,777,9787.903362486997
UN,5067,VKO,2988,LED,2948,,0,73G 738,625.0562733109767
UN,5067,VKO,2988,LHR,507,,0,73H 73G 763 738,2501.030367983033
UN,5067,VKO,2988,MAD,1229,,0,738 73G,3399.6666102689614
UN,5067,VKO,2988,MIA,3576,,0,777,9211.979151419593
UN,5067,VKO,2988,MLE,3156,,0,74E 767,6558.90579940889
UN,5067,VKO,2988,MRU,893,,0,767,8665.418638882633
UN,5067,VKO,2988,MRV,2962,,0,73G,1328.8479867409064
UN,5067,VKO,2988,MXP,1524,,0,73G 738,2273.375646269329
UN,5067,VKO,2988,NSK,4352,,0,738,2872.2066261971813
UN,5067,VKO,2988,NUX,4364,,0,738 73G,2368.742376530838
UN,5067,VKO,2988,ODS,2947,,0,73G,1116.4751663085622
UN,5067,VKO,2988,ORY,1386,,0,73H,2467.3973609689083
UN,5067,VKO,2988,OVB,4078,,0,738 73G,2820.369481459669
UN,5067,VKO,2988,PEK,3364,,0,763,5813.62741979893
UN,5067,VKO,2988,PFO,1198,,0,763 74E,2348.2182098394883
UN,5067,VKO,2988,RIX,3953,,0,73G,832.2136842073469
UN,5067,VKO,2988,SCO,4367,,0,73G,1632.7688852851795
UN,5067,VKO,2988,SEZ,994,,0,767,6903.138747548818
UN,5067,VKO,2988,SSH,4057,,0,738,3077.1972822868106
UN,5067,VKO,2988,SVX,2975,,0,73G,1454.8752924117168
UN,5067,VKO,2988,TAS,2983,,0,772,2809.0689105114893
UN,5067,VKO,2988,TLV,1590,,0,73H 73G 738,2626.883717271122
UN,5067,VKO,2988,TSE,2910,,0,73H,2302.1936131688526
UN,5067,VKO,2988,VCE,1551,,0,738,2068.2277587116164
UN,5067,VKO,2988,VIE,1613,,0,738 73G,1636.5127549860952
UN,5067,VKO,2988,YYZ,193,,0,777,7485.641885076154
UN,5067,VNO,3959,DME,4029,,0,735,807.4508452170685
UN,5067,VRA,1923,DME,4029,,0,763,9580.070407039817
UN,5067,VVO,2934,DME,4029,,0,773,6406.237915158871
UN,5067,YKS,2923,DME,4029,,0,763 T20,4894.03313167829
UN,5067,YYZ,193,VKO,2988,,0,777,7485.641885076154
UO,2774,BKI,3269,HKG,3077,,0,320,1833.6932324090303
UO,2774,CNX,3931,HKG,3077,,0,320,1604.120381508847
UO,2774,FUK,2305,HKG,3077,,0,320,2045.8765915204915
UO,2774,HKG,3077,BKI,3269,,0,320,1833.6932324090303
UO,2774,HKG,3077,CNX,3931,,0,320,1604.120381508847
UO,2774,HKG,3077,FUK,2305,,0,320,2045.8765915204915
UO,2774,HKG,3077,HKT,3179,,0,320,2295.081819407377
UO,2774,HKG,3077,HND,2359,,0,320,2900.697384673075
UO,2774,HKG,3077,ICN,3930,,0,320,2068.4288624545848
UO,2774,HKG,3077,KIX,3992,,0,320,2474.0772510570014
UO,2774,HKG,3077,KMG,3382,,0,320,1159.6513899236002
UO,2774,HKG,3077,PEN,3308,,0,320,2391.7289435135735
UO,2774,HKG,3077,RMQ,2268,,0,320,718.066980314319
UO,2774,HKT,3179,HKG,3077,,0,320,2295.081819407377
UO,2774,HND,2359,HKG,3077,,0,320,2900.697384673075
UO,2774,ICN,3930,HKG,3077,,0,320,2068.4288624545848
UO,2774,KIX,3992,HKG,3077,,0,320,2474.0772510570014
UO,2774,KMG,3382,HKG,3077,,0,320,1159.6513899236002
UO,2774,PEN,3308,HKG,3077,,0,320,2391.7289435135735
UO,2774,RMQ,2268,HKG,3077,,0,320,718.066980314319
UP,1403,AXP,1932,CRI,5859,,0,DH8,40.13216234277775
UP,1403,AXP,1932,NAS,1953,,0,DH8,457.89912370157873
UP,1403,BHM,3811,FPO,1948,,0,734,1097.5803719109465
UP,1403,BWI,3849,FPO,1948,,0,734,1414.6278249410407
UP,1403,CMH,3759,FPO,1948,,0,734,1542.961792305258
UP,1403,CRI,5859,AXP,1932,,0,DH8,40.13216234277775
UP,1403,CRI,5859,NAS,1953,,0,DH8,419.8088080525621
UP,1403,ELH,1943,NAS,1953,,0,DH8,92.38045266387532
UP,1403,EWR,3494,FPO,1948,,0,734,1624.8697375729882
UP,1403,FLL,3533,FPO,1948,,0,DH8,154.86471016683336
UP,1403,FLL,3533,NAS,1953,,0,737 DH8,292.789432889864
UP,1403,FPO,1948,BHM,3811,,0,734,1097.5803719109465
UP,1403,FPO,1948,BWI,3849,,0,734,1414.6278249410407
UP,1403,FPO,1948,CMH,3759,,0,734,1542.961792305258
UP,1403,FPO,1948,EWR,3494,,0,734,1624.8697375729882
UP,1403,FPO,1948,FLL,3533,,0,DH8,154.86471016683336
UP,1403,FPO,1948,NAS,1953,,0,DH8,208.91835254723128
UP,1403,FPO,1948,RIC,3608,,0,734,1223.2717188528325
UP,1403,GGT,1941,NAS,1953,,0,DH8,229.7566591502939
UP,1403,GHB,1944,NAS,1953,,0,DH8,117.39770884220462
UP,1403,HAV,1909,NAS,1953,,0,737,550.9606399833518
UP,1403,IGA,1949,MYG,1952,,0,DH8,170.0350649035148
UP,1403,IGA,1949,NAS,1953,,0,DH8,595.7090345638835
UP,1403,LGI,1950,NAS,1953,,0,DH8,317.21947542582285
UP,1403,MCO,3878,NAS,1953,,0,737 DH8,536.0168786546546
UP,1403,MHH,1930,NAS,1953,,0,DH8,168.04222902726252
UP,1403,MHH,1930,PBI,3722,,0,DH8,299.8987722245454
UP,1403,MIA,3576,NAS,1953,,0,737,295.60594469995584
UP,1403,MIA,3576,SKB,2891,,0,737,2043.1494026355222
UP,1403,MYG,1952,IGA,1949,,0,DH8,170.0350649035148
UP,1403,MYG,1952,NAS,1953,,0,DH8,540.848127013495
UP,1403,NAS,1953,AXP,1932,,0,DH8,457.89912370157873
UP,1403,NAS,1953,CRI,5859,,0,DH8,419.8088080525621
UP,1403,NAS,1953,ELH,1943,,0,DH8,92.38045266387532
UP,1403,NAS,1953,FLL,3533,,0,737 DH8,292.789432889864
UP,1403,NAS,1953,FPO,1948,,0,DH8,208.91835254723128
UP,1403,NAS,1953,GGT,1941,,0,DH8,229.7566591502939
UP,1403,NAS,1953,GHB,1944,,0,DH8,117.39770884220462
UP,1403,NAS,1953,HAV,1909,,0,737,550.9606399833518
UP,1403,NAS,1953,IGA,1949,,0,DH8,595.7090345638835
UP,1403,NAS,1953,LGI,1950,,0,DH8,317.21947542582285
UP,1403,NAS,1953,MCO,3878,,0,737 DH8,536.0168786546546
UP,1403,NAS,1953,MHH,1930,,0,DH8,168.04222902726252
UP,1403,NAS,1953,MIA,3576,,0,737,295.60594469995584
UP,1403,NAS,1953,MYG,1952,,0,DH8,540.848127013495
UP,1403,NAS,1953,PBI,3722,,0,DH8,320.16474536990773
UP,1403,NAS,1953,PLS,1754,,0,DH8,642.4751122167006
UP,1403,NAS,1953,RSD,1946,,0,DH8,130.8672062711173
UP,1403,NAS,1953,SML,1951,,0,BE9,275.1856991368264
UP,1403,NAS,1953,ZSA,1956,,0,DH8,316.53049931681386
UP,1403,PBI,3722,MHH,1930,,0,DH8,299.8987722245454
UP,1403,PBI,3722,NAS,1953,,0,DH8,320.16474536990773
UP,1403,PLS,1754,NAS,1953,,0,DH8,642.4751122167006
UP,1403,RIC,3608,FPO,1948,,0,734,1223.2717188528325
UP,1403,RSD,1946,NAS,1953,,0,DH8,130.8672062711173
UP,1403,SKB,2891,NAS,1953,,0,737,1750.9745617716615
UP,1403,SML,1951,NAS,1953,,0,BE9,275.1856991368264
UP,1403,ZSA,1956,NAS,1953,,0,DH8,316.53049931681386
UR,15814,ARH,4362,NNM,4371,,0,AN4,650.6316366619889
UR,15814,EYK,8428,NYA,6139,,0,AT7,183.61265055740895
UR,15814,EYK,8428,OVS,6140,,0,AT7,306.56631839681137
UR,15814,EYK,8428,SVX,2975,,0,AT7,836.6301282358611
UR,15814,GOJ,4274,KUF,2993,,0,AT7,507.78912787272765
UR,15814,GOJ,4274,SVX,2975,,0,AT7,1043.0528961619832
UR,15814,GOJ,4274,VKO,2988,,0,AT7,412.23325195176767
UR,15814,HMA,6138,NJC,2972,,0,AT7,398.56105373940716
UR,15814,HMA,6138,OMS,2958,,0,AT7,717.695108487321
UR,15814,HMA,6138,OVB,4078,,0,AT7,1037.7917802942522
UR,15814,HMA,6138,SVX,2975,,0,AT7,672.139945320844
UR,15814,HMA,6138,TJM,4111,,0,AT7,477.36068463943064
UR,15814,HMA,6138,URJ,4377,,0,AT7,254.25096041702608
UR,15814,KUF,2993,GOJ,4274,,0,AT7,507.78912787272765
UR,15814,KUF,2993,SVX,2975,,0,AT7,764.6455381564728
UR,15814,KVX,6142,NNM,4371,,0,AN4,1032.4518031687976
UR,15814,KVX,6142,VKO,2988,,0,AT7,797.5875786391383
UR,15814,KZN,2990,UFA,2992,,0,AT7,435.23761449367555
UR,15814,NJC,2972,HMA,6138,,0,AT7,398.56105373940716
UR,15814,NJC,2972,OVB,4078,,0,AT7,752.4215091723299
UR,15814,NJC,2972,SVX,2975,,0,AT7,1011.9669561040856
UR,15814,NJC,2972,TJM,4111,,0,AT7,760.6074055287962
UR,15814,NNM,4371,ARH,4362,,0,AN4,650.6316366619889
UR,15814,NNM,4371,KVX,6142,,0,AN4,1032.4518031687976
UR,15814,NNM,4371,SCW,2989,,0,AN4,674.6144677639318
UR,15814,NUX,4364,OVB,4078,,0,AT7,1272.0882455936867
UR,15814,NYA,6139,EYK,8428,,0,AT7,183.61265055740895
UR,15814,NYA,6139,TJM,4111,,0,AT7,547.0219792463872
UR,15814,OMS,2958,HMA,6138,,0,AT7,717.695108487321
UR,15814,OVB,4078,HMA,6138,,0,AT7,1037.7917802942522
UR,15814,OVB,4078,NJC,2972,,0,AT7,752.4215091723299
UR,15814,OVB,4078,NUX,4364,,0,AT7,1272.0882455936867
UR,15814,OVB,4078,SGC,2974,,0,AT7,886.3273139619185
UR,15814,OVS,6140,EYK,8428,,0,AT7,306.56631839681137
UR,15814,OVS,6140,TJM,4111,,0,AT7,469.9799621411561
UR,15814,SCW,2989,NNM,4371,,0,AN4,674.6144677639318
UR,15814,SCW,2989,UCT,4368,,0,AN4,261.50479275364387
UR,15814,SCW,2989,VKT,6159,,0,AN4,899.3441312136711
UR,15814,SGC,2974,OVB,4078,,0,AT7,886.3273139619185
UR,15814,SGC,2974,SVX,2975,,0,AT7,880.8505114624578
UR,15814,SGC,2974,TJM,4111,,0,AT7,649.9145890577126
UR,15814,SGC,2974,UFA,2992,,0,AT7,1272.864838601358
UR,15814,SVX,2975,EYK,8428,,0,AT7,836.6301282358611
UR,15814,SVX,2975,GOJ,4274,,0,AT7,1043.0528961619832
UR,15814,SVX,2975,HMA,6138,,0,AT7,672.139945320844
UR,15814,SVX,2975,KUF,2993,,0,AT7,764.6455381564728
UR,15814,SVX,2975,NJC,2972,,0,AT7,1011.9669561040856
UR,15814,SVX,2975,SGC,2974,,0,AT7,880.8505114624578
UR,15814,TBW,6466,VKO,2988,,0,AT7,413.5021496714424
UR,15814,TJM,4111,HMA,6138,,0,AT7,477.36068463943064
UR,15814,TJM,4111,NJC,2972,,0,AT7,760.6074055287962
UR,15814,TJM,4111,NYA,6139,,0,AT7,547.0219792463872
UR,15814,TJM,4111,OVS,6140,,0,AT7,469.9799621411561
UR,15814,TJM,4111,SGC,2974,,0,AT7,649.9145890577126
UR,15814,TJM,4111,UFA,2992,,0,AT7,656.9929194044684
UR,15814,TJM,4111,URJ,4377,,0,AT7,325.05814940794556
UR,15814,UCT,4368,SCW,2989,,0,AN4,261.50479275364387
UR,15814,UCT,4368,USK,4369,,0,AN4,318.9976700373614
UR,15814,UFA,2992,KZN,2990,,0,AT7,435.23761449367555
UR,15814,UFA,2992,SGC,2974,,0,AT7,1272.864838601358
UR,15814,UFA,2992,TJM,4111,,0,AT7,656.9929194044684
UR,15814,URJ,4377,HMA,6138,,0,AT7,254.25096041702608
UR,15814,URJ,4377,TJM,4111,,0,AT7,325.05814940794556
UR,15814,URS,6157,VKO,2988,,0,AT7,431.51961318844013
UR,15814,USK,4369,UCT,4368,,0,AN4,318.9976700373614
UR,15814,VKO,2988,GOJ,4274,,0,AT7,412.23325195176767
UR,15814,VKO,2988,KVX,6142,,0,AT7,797.5875786391383
UR,15814,VKO,2988,TBW,6466,,0,AT7,413.5021496714424
UR,15814,VKO,2988,URS,6157,,0,AT7,431.51961318844013
UR,15814,VKO,2988,VNO,3959,,0,AT7,767.5806444465509
UR,15814,VKO,2988,VOZ,2987,,0,AT7,439.2188824433741
UR,15814,VKT,6159,SCW,2989,,0,AN4,899.3441312136711
UR,15814,VNO,3959,VKO,2988,,0,AT7,767.5806444465509
UR,15814,VOZ,2987,VKO,2988,,0,AT7,439.2188824433741
US,5265,ABE,4355,CLT,3876,Y,0,CR9 CR7 CRJ,772.7918097154546
US,5265,ABE,4355,PHL,3752,Y,0,CRJ DH8,88.33830725142296
US,5265,ABI,3718,DFW,3670,,0,ERD ER4,253.1732572042441
US,5265,ABQ,4019,DFW,3670,,0,M83 M80,913.2389644299326
US,5265,ABQ,4019,LAX,3484,Y,0,CR7 CRJ,1086.8900517476225
US,5265,ABQ,4019,ORD,3830,,0,E75,1794.788849049959
US,5265,ABQ,4019,PHX,3462,Y,0,CRJ CR9,527.3806893638081
US,5265,ACT,3700,DFW,3670,,0,ER4,143.99230026947185
US,5265,ADL,3341,AKL,2006,Y,0,320,3249.299226864607
US,5265,AEX,3852,DFW,3670,Y,0,ER4 CRJ ERD,456.9764581008968
US,5265,AGS,3658,CLT,3876,Y,0,DH3 CRJ,225.35809891611913
US,5265,AGS,3658,DCA,3520,Y,0,CRJ,752.5567562530345
US,5265,AGU,1785,DFW,3670,Y,0,ER4,1347.902005809145
US,5265,ALB,3864,CLT,3876,,0,319,1039.0999625008967
US,5265,ALB,3864,DCA,3520,,0,CRJ,511.3310830292253
US,5265,ALB,3864,PHL,3752,Y,0,CRJ E75 DH8 E70,341.4604272762685
US,5265,ALO,5718,ORD,3830,,0,ERD,375.1809910814042
US,5265,AMA,3840,DFW,3670,,0,ER4,501.20998523017084
US,5265,AMM,2170,JFK,3797,,0,340 330,9208.977393872912
US,5265,AMM,2170,ORD,3830,,0,340,10007.470054153944
US,5265,AMM,2170,YUL,146,,0,330,8891.418939209661
US,5265,AMS,580,LIS,1638,Y,0,320 319,1845.1380139741827
US,5265,AMS,580,PHL,3752,,0,752,5993.2849532032105
US,5265,ANC,3774,PHX,3462,,0,319 320,4098.853547835791
US,5265,ANU,2874,CLT,3876,,0,319,2761.118694766834
US,5265,ANU,2874,JFK,3797,,0,738,2853.6841540049068
US,5265,ANU,2874,MIA,3576,,0,738,2137.8603512655955
US,5265,APW,1969,AKL,2006,Y,0,320 763,2889.1817150994107
US,5265,ART,3838,ORD,3830,,0,ERD,990.601948331864
US,5265,ART,3838,PHL,3752,Y,0,CRJ,462.3547174301812
US,5265,ASU,2699,MIA,3576,,0,757,6175.243502106098
US,5265,ATH,3941,PHL,3752,,0,332,8077.986276350306
US,5265,ATL,3682,CLT,3876,,0,319 320 321,364.3381734404449
US,5265,ATL,3682,DFW,3670,Y,0,M80 319 M83,1173.794439120934
US,5265,ATL,3682,MIA,3576,Y,0,738 ERD ER4,958.4623674592777
US,5265,ATL,3682,ORD,3830,Y,0,CR7 E75,975.7148566376408
US,5265,ATL,3682,PHL,3752,,0,E90 319,1070.9201553678301
US,5265,ATL,3682,PHX,3462,,0,320 321,2547.4808487768555
US,5265,AUA,2895,CLT,3876,,0,752 319 320,2752.6854621194925
US,5265,AUA,2895,MIA,3576,,0,738,1826.9616944475579
US,5265,AUA,2895,PHL,3752,,0,320,3084.404715753186
US,5265,AUS,3673,CLT,3876,Y,0,CR9,1657.990361156821
US,5265,AUS,3673,DFW,3670,,0,M80 738 M83,306.1959005571045
US,5265,AUS,3673,JFK,3797,,0,738,2443.927986490821
US,5265,AUS,3673,LAX,3484,,0,738 M83,1993.0955912812612
US,5265,AUS,3673,ORD,3830,,0,M83 M80,1573.5752440280032
US,5265,AUS,3673,PHL,3752,,0,319 E90,2297.653958145625
US,5265,AUS,3673,PHX,3462,,0,319,1400.02649562851
US,5265,AVL,4007,CLT,3876,,0,CR7,147.0329838145297
US,5265,AVP,4286,CLT,3876,,0,CRJ,818.4862140785062
US,5265,AVP,4286,PHL,3752,Y,0,CRJ DH8,167.97830088833655
US,5265,AZO,4039,ORD,3830,Y,0,ER4 ERD,196.037799662076
US,5265,BAQ,2710,MIA,3576,,0,318 320,1754.4450179613127
US,5265,BCN,1218,JFK,3797,,0,763,6146.365788181618
US,5265,BCN,1218,MIA,3576,,0,763,7540.114984763432
US,5265,BCN,1218,PHL,3752,,0,332,6295.957014824254
US,5265,BDA,4069,JFK,3797,,0,738,1225.9732991225944
US,5265,BDA,4069,MIA,3576,,0,738,1680.41153311188
US,5265,BDA,4069,PHL,3752,,0,319,1261.2920520969415
US,5265,BDL,3825,CLT,3876,,0,320 321 319,1035.0445399640603
US,5265,BDL,3825,DCA,3520,,0,CRJ,503.33398921556915
US,5265,BDL,3825,DFW,3670,,0,738,2361.7008329961905
US,5265,BDL,3825,LAX,3484,,0,738,4054.7839578720727
US,5265,BDL,3825,MIA,3576,,0,738,1924.5609907120952
US,5265,BDL,3825,ORD,3830,,0,ER4 E75,1256.1940937811644
US,5265,BDL,3825,PHL,3752,,0,319 E90,314.4727726155617
US,5265,BDL,3825,PIT,3570,Y,0,ERJ,651.0285663422605
US,5265,BFL,3558,PHX,3462,Y,0,CRJ CR9,682.6554769385348
US,5265,BGI,2875,MIA,3576,,0,757,2591.3511985531563
US,5265,BGM,4129,PHL,3752,Y,0,DH8,266.9529860930581
US,5265,BGR,3463,DCA,3520,Y,0,CRJ E70,947.778490109928
US,5265,BGR,3463,PHL,3752,Y,0,E75 CRJ,759.9697373325486
US,5265,BHM,3811,CLT,3876,,0,CRJ CR7,563.4285068878854
US,5265,BHM,3811,DCA,3520,,0,CRJ,1049.9312111689328
US,5265,BHM,3811,DFW,3670,,0,M80 M83,958.4475194811257
US,5265,BHM,3811,MIA,3576,,0,ER4,1064.6803006958094
US,5265,BHM,3811,PHL,3752,,0,CRJ,1240.586512177743
US,5265,BIO,1216,LIS,1638,Y,0,ER4 100,723.8352979119595
US,5265,BJX,1815,DFW,3670,,0,319,1393.6060383884587
US,5265,BMI,4037,DFW,3670,Y,0,ER4,1109.5402888931033
US,5265,BMI,4037,ORD,3830,Y,0,ER4 ERD,187.02915195702573
US,5265,BNA,3690,CLT,3876,,0,319 CR7,527.4592656773074
US,5265,BNA,3690,DCA,3520,,0,ERD CRJ,901.917299819141
US,5265,BNA,3690,DFW,3670,,0,M80 738 M83,1013.5115861222014
US,5265,BNA,3690,JFK,3797,Y,0,ER4,1228.9891475458971
US,5265,BNA,3690,LAX,3484,,0,738,2884.507067890498
US,5265,BNA,3690,LGA,3697,,0,CR7,1226.9053965384546
US,5265,BNA,3690,MIA,3576,,0,738 ER4,1298.6065276674094
